benefit_id,card_id,row_type,benefit_group,benefit_title,benefit_summary,benefit_content,category,category_id,on_offline,benefit_type,benefit_value,benefit_unit,target_merchants,excluded_merchants,performance_level,performance_min,performance_max,min_amount,max_count,max_limit,max_limit_unit,updated_at,benefit_main_title
458,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,적립기준,해외형의 경우 해외 온라인 거래 시 국내 가맹점번호로 승인 처리되는 일부 결제건(국내 전자지급 결제 대행사를 통한 결제 등) 제외,해외형의 경우 해외 온라인 거래 시 국내 가맹점번호로 승인 처리되는 일부 결제건(국내 전자지급 결제 대행사를 통한 결제 등) 제외,해외,19,Online,,,,해외,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
459,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,적립기준,해외형은 해외겸용카드에 한해 제공,해외형은 해외겸용카드에 한해 제공,해외,19,,,,,해외,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
460,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,적립기준,해외 이용 시 별도의 수수료 부과. 자세한 내용은 연회비 안내 화면 내 ‘유의사항’에서 확인,해외 이용 시 별도의 수수료 부과. 자세한 내용은 연회비 안내 화면 내 ‘유의사항’에서 확인,해외,19,,,,,해외,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
461,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,적립기준,선택한 옵션에 대해서만 적립 적용,선택한 옵션에 대해서만 적립 적용,,,,,,,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
462,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,적립기준,"적립 혜택은 카드 승인일 기준으로 적용. 단, 해외 이용 시 삼성카드에 접수된 현지 승인일 기준으로 적용","적립 혜택은 카드 승인일 기준으로 적용. 단, 해외 이용 시 삼성카드에 접수된 현지 승인일 기준으로 적용",해외,19,,,,,해외,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
463,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,적립기준,"옵션은 삼성카드 홈페이지(PC, 모바일)·앱을 통해 매월 변경할 수 있으며, 변경 신청 다음 달 1일에 자동 반영","옵션은 삼성카드 홈페이지(PC, 모바일)·앱을 통해 매월 변경할 수 있으며, 변경 신청 다음 달 1일에 자동 반영",페이/간편결제,10,,,,,페이,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
464,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,이용조건,특별 적립은 ‘기본 1 마일리지+추가 1 마일리지’의 형태로 적립,특별 적립은 ‘기본 1 마일리지+추가 1 마일리지’의 형태로 적립,,,,,1,마일리지,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
465,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,이용조건,"통합 월 적립한도는 2,000 마일리지(적립한도 초과 시 기본 적립 적용)","통합 월 적립한도는 2,000 마일리지(적립한도 초과 시 기본 적립 적용)",,,,,2000,마일리지,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
466,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,이용조건,전월 이용금액에 관계없이 제공,전월 이용금액에 관계없이 제공,,,,,,,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
467,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,마일리지 적립 제외 대상,"빅포인트 적립 제외 대상, 삼성카드와 구매캐시백포인트 제공 계약을 체결한 일부 의약품/유류 구매한도 대금결제, 페이백서비스 등의 이용금액","빅포인트 적립 제외 대상, 삼성카드와 구매캐시백포인트 제공 계약을 체결한 일부 의약품/유류 구매한도 대금결제, 페이백서비스 등의 이용금액",페이/간편결제,10,,포인트적립,,,페이,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
468,AAP1452,상세혜택,스카이패스 마일리지 추가 적립,마일리지 적립 제외 대상,"빅포인트 적립 제외 대상법인공용카드, 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액,고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 대중교통, 택시, 고속버스(차","빅포인트 적립 제외 대상법인공용카드, 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액,고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 대중교통, 택시, 고속버스(차내 단말기 및 고속버스App 결제), 고속도로통행요금, 선불카드 충전(삼성유포인트카드,삼성전자 멤버십 BLUE 삼성선불카드,삼성올앳카드 등), 휴대폰알림서비스(S.InfoCare), 스마트오토서비스, 이마트 이클럽 등의 이용금액빅포인트 적립 제외 대상 업종 및 삼성카드 신규사업에 대한 포인트 적립 제외 상세 내용은 삼성카드 홈페이지를 통해 확인","슈퍼마켓/생활잡화, 대중교통/택시, 페이/간편결제","3, 5, 10",Offline,포인트적립,,,"이마트,대중교통,택시,페이",,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
469,AAP1452,유의사항,스카이패스 마일리지 추가 적립,유의사항,삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다.,삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
470,AAP1452,유의사항,스카이패스 마일리지 추가 적립,유의사항,백화점 내 일부 임대매장 및 식품매장은 제외됩니다.,백화점 내 일부 임대매장 및 식품매장은 제외됩니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
471,AAP1452,유의사항,스카이패스 마일리지 추가 적립,유의사항,결제건 접수 후 마일리지 적립까지 약 10일(영업일 기준) 정도 소요됩니다.,결제건 접수 후 마일리지 적립까지 약 10일(영업일 기준) 정도 소요됩니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
472,AAP1452,유의사항,스카이패스 마일리지 추가 적립,유의사항,적립된 마일리지는 기존 스카이패스 마일리지와 합산하여 사용 가능합니다.,적립된 마일리지는 기존 스카이패스 마일리지와 합산하여 사용 가능합니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
473,AAP1452,유의사항,스카이패스 마일리지 추가 적립,유의사항,적립된 마일리지의 사용방법 및 기준은 항공사 마일리지 사용 규정을 따릅니다.,적립된 마일리지의 사용방법 및 기준은 항공사 마일리지 사용 규정을 따릅니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
474,AAP1452,유의사항,스카이패스 마일리지 추가 적립,유의사항,자세한 내용은 항공사 홈페이지를 확인 바랍니다.,자세한 내용은 항공사 홈페이지를 확인 바랍니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:13,"1,000원당 스카이패스 1 마일리지 추가 적립"
475,AAP1452,주요혜택,아멕스 PLATINUM 등급 서비스,아멕스 PLATINUM 등급 서비스,아멕스 PLATINUM 등급 서비스,아멕스 PLATINUM 등급 서비스,,,,서비스,,,,,,,,,,,,2026-04-30 23:10:13,아멕스 PLATINUM 등급 서비스
476,AAP1452,상세혜택,아멕스 PLATINUM 등급 서비스,서비스안내,아멕스 프리미엄카드(PLATINUM) 회원에게 아멕스의 제휴사가 제공하는 서비스,아멕스 프리미엄카드(PLATINUM) 회원에게 아멕스의 제휴사가 제공하는 서비스,,,,서비스,,,,,,,,,,,,2026-04-30 23:10:13,아멕스 PLATINUM 등급 서비스
477,AAP1452,유의사항,아멕스 PLATINUM 등급 서비스,국제 브랜드사 서비스 공통 유의사항,국제 브랜드사 서비스 관련 자세한 내용은 아래 국제 브랜드사별 홈페이지를 통해 확인해 주세요.VISA 바로가기 :www.visakorea.comMastercard 바로가기 :www.mastercard.co.kr아멕스,국제 브랜드사 서비스 관련 자세한 내용은 아래 국제 브랜드사별 홈페이지를 통해 확인해 주세요.VISA 바로가기 :www.visakorea.comMastercard 바로가기 :www.mastercard.co.kr아멕스 바로가기 :www.americanexpress.comUnionPay 바로가기 :www.unionpayintl.com/kr,,,,,,,,,,,,,,,,2026-04-30 23:10:13,아멕스 PLATINUM 등급 서비스
478,AAP1452,유의사항,아멕스 PLATINUM 등급 서비스,국제 브랜드사 서비스 공통 유의사항,"삼성카드 선택 서비스는 국제 브랜드사별 홈페이지 안내사항과 제공 내용(대상 카드, 제공횟수 및 전월 이용금액 조건, 대상점)이 다를 수 있으므로, 삼성카드에서 제공하는 국제 브랜드 서비스 안내장을 확인하시기 바랍니다","삼성카드 선택 서비스는 국제 브랜드사별 홈페이지 안내사항과 제공 내용(대상 카드, 제공횟수 및 전월 이용금액 조건, 대상점)이 다를 수 있으므로, 삼성카드에서 제공하는 국제 브랜드 서비스 안내장을 확인하시기 바랍니다.(국제 브랜드사별 홈페이지에 안내된 대상점이라 하더라도 삼성카드에서 안내된 대상점이 아닌 경우 서비스가 제공되지 않음)",,,,,,,,,,,,,,,,2026-04-30 23:10:13,아멕스 PLATINUM 등급 서비스
479,AAP1452,유의사항,아멕스 PLATINUM 등급 서비스,국제 브랜드사 서비스 공통 유의사항,"국제 브랜드사별 서비스 안내사항 중 대상 등급 서비스가 아닌 경우, 서비스 제공이 제한될 수 있습니다.","국제 브랜드사별 서비스 안내사항 중 대상 등급 서비스가 아닌 경우, 서비스 제공이 제한될 수 있습니다.",,,,,,,,,,,,,,,,2026-04-30 23:10:13,아멕스 PLATINUM 등급 서비스
480,AAP1452,유의사항,아멕스 PLATINUM 등급 서비스,국제 브랜드사 서비스 공통 유의사항,"금융상품 이용 전 상품설명서, 홈페이지, 약관을 통해 이용조건을 확인 바랍니다.","금융상품 이용 전 상품설명서, 홈페이지, 약관을 통해 이용조건을 확인 바랍니다.",,,,,,,,,,,,,,,,2026-04-30 23:10:13,아멕스 PLATINUM 등급 서비스
481,AAP1452,유의사항,아멕스 PLATINUM 등급 서비스,국제 브랜드사 서비스 공통 유의사항,등급서비스 : 여신금융협회 심의필 제 2025-C1a-12369호(2025.08.27),등급서비스 : 여신금융협회 심의필 제 2025-C1a-12369호(2025.08.27),,,,,,,,,,,,,,,,2026-04-30 23:10:13,아멕스 PLATINUM 등급 서비스
482,AAP1452,유의사항,아멕스 PLATINUM 등급 서비스,국제 브랜드사 서비스 공통 유의사항,선택서비스 : 여신금융협회 심의필 제 2025-C1a-12190호(2025.08.25),선택서비스 : 여신금융협회 심의필 제 2025-C1a-12190호(2025.08.25),,,,,,,,,,,,,,,,2026-04-30 23:10:13,아멕스 PLATINUM 등급 서비스
483,AAP1452,연회비,연회비,본인 연회비,"해외겸용 총 연회비 49,000원","해외겸용 총 연회비 49,000원",,,,,49000,원,,,,,,,,,,2026-04-30 23:10:14,본인 연회비
484,AAP1452,연회비,연회비,본인 연회비,"국내전용 총 연회비 47,000원","국내전용 총 연회비 47,000원",,,,,47000,원,,,,,,,,,,2026-04-30 23:10:14,본인 연회비
485,AAP1452,연회비,연회비,본인 연회비,"해외겸용 기본 연회비 7,000원","해외겸용 기본 연회비 7,000원",,,,,7000,원,,,,,,,,,,2026-04-30 23:10:14,본인 연회비
486,AAP1452,연회비,연회비,본인 연회비,"국내전용 기본 연회비 7,000원","국내전용 기본 연회비 7,000원",,,,,7000,원,,,,,,,,,,2026-04-30 23:10:14,본인 연회비
487,AAP1452,연회비,연회비,본인 연회비,"해외겸용 제휴 연회비 42,000원","해외겸용 제휴 연회비 42,000원",,,,,42000,원,,,,,,,,,,2026-04-30 23:10:14,본인 연회비
488,AAP1452,연회비,연회비,본인 연회비,"국내전용 제휴 연회비 40,000원","국내전용 제휴 연회비 40,000원",,,,,40000,원,,,,,,,,,,2026-04-30 23:10:14,본인 연회비
489,AAP1452,연회비,연회비,본인 연회비,보유하신 보너스포인트로 연회비를 결제할 수 있습니다.,보유하신 보너스포인트로 연회비를 결제할 수 있습니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:14,본인 연회비
490,AAP1452,유의사항,연회비,연회비 유의사항,연회비는 카드 발급일(발급 첫 해에는 카드 사용등록일)을 기준으로 매년 청구됩니다.예외 기준카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구됩니다,"연회비는 카드 발급일(발급 첫 해에는 카드 사용등록일)을 기준으로 매년 청구됩니다.예외 기준카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구됩니다.매년 카드 발급일을 기준으로 직전 1년 이내 실적이 없는 경우 연회비가 청구되지 않습니다.재발급, 갱신 시에는 이전 카드의 카드 발급일을 기준으로 연회비가 청구됩니다.",,,,,,,,,,,,,,,,2026-04-30 23:10:14,연회비 유의사항
491,AAP1452,유의사항,연회비,연회비 유의사항,예외 기준카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구됩니다.매년 카드 발급일을 기준으로 직전 1년 이내 실적이 없는 경우 연회비가 청구되지 ,"예외 기준카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구됩니다.매년 카드 발급일을 기준으로 직전 1년 이내 실적이 없는 경우 연회비가 청구되지 않습니다.재발급, 갱신 시에는 이전 카드의 카드 발급일을 기준으로 연회비가 청구됩니다.",,,,,,,,,,,,,,,,2026-04-30 23:10:14,연회비 유의사항
492,AAP1452,유의사항,연회비,연회비 유의사항,카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구됩니다.,카드 발급일(발급 첫 해에는 카드 사용등록일)에 연회비가 청구되지 않은 경우 최초 이용일자 기준으로 해당 결제일에 청구됩니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:14,연회비 유의사항
493,AAP1452,유의사항,연회비,연회비 유의사항,매년 카드 발급일을 기준으로 직전 1년 이내 실적이 없는 경우 연회비가 청구되지 않습니다.,매년 카드 발급일을 기준으로 직전 1년 이내 실적이 없는 경우 연회비가 청구되지 않습니다.,,,,,,,,,,,,,,,,2026-04-30 23:10:14,연회비 유의사항
