benefit_id,card_id,row_type,benefit_group,benefit_title,benefit_summary,category,category_id,on_offline,benefit_type,benefit_value,benefit_unit,target_merchants,excluded_merchants,performance_level,performance_min,performance_max,min_amount,max_count,max_limit,max_limit_unit,benefit_content,updated_at
CCM_B0061,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,"장기카드대출(카드론), 단기카드대출(현금서비스), 연회비, 제수수료, 이자",2026-05-08 13:53:00
CCM_B0062,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,국제브랜드 수수료 및 해외서비스 수수료,2026-05-08 13:53:00
CCM_B0063,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,"공과금 납부액(국세, 관세, 지방세, 지방세외수입, 상하수도 요금, 벌과금, 과태료, 인지세, 송달료, 민원 발급 수수료 등 국가 또는 공공단체가 부과하는 부담금)",2026-05-08 13:53:00
CCM_B0064,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,"전기 요금, TV 수신료, 도시가스 요금, 아파트 관리비, 부동산 임대료(월세), 자동납부 서비스 이용 수수료",2026-05-08 13:53:00
CCM_B0065,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,"사립유치원 교육비 납입금, 초·중·고교 학교 납입금, 대학·대학원 등록금 납부 결제 건",2026-05-08 13:53:00
CCM_B0066,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,상품권 등 현금성 유가증권 구매 및 선불 카드 구매·충전 금액,2026-05-08 13:53:00
CCM_B0067,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,"건강보험, 국민연금, 고용보험, 산재보험 및 장애인 고용 부담금",2026-05-08 13:53:00
CCM_B0068,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,"고속도로 통행 요금, 후불하이패스카드 이용 금액, 고속버스(차내 단말기 및 고속버스 앱 결제 포함)",2026-05-08 13:53:00
CCM_B0069,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,현대카드 체크(포인트형) 혜택 외 현대카드의 모든 할인 및 무이자 할부 서비스 적용된 결제 건의 전체 이용 금액,2026-05-08 13:53:00
CCM_B0070,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,적립 시기,2026-05-08 13:53:00
CCM_B0071,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,매출전표 매입 시점 기준으로 즉시 적립,2026-05-08 13:53:00
CCM_B0072,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,"예시 : 15일 결제한 건의 매출전표가 16일 매입된 경우, M포인트는 16일에 적립",2026-05-08 13:53:00
CCM_B0073,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,"단, 매출 미확정 또는 후불 청구, 연체 대금 등 매입 이후 입금하는 매출의 경우 입금 처리 완료된 날로부터 2~10일 이내 적립",2026-05-08 13:53:00
CCM_B0074,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,유효 기간,2026-05-08 13:53:00
CCM_B0075,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,최초 M포인트 적립월로부터 60개월(5년)간 유효,2026-05-08 13:53:00
CCM_B0076,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,미사용한 M포인트는 적립 60개월 경과 후 첫 일요일에 선입선출에 의거 월 단위로 자동 소멸,2026-05-08 13:53:00
CCM_B0077,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,유효 기간은 이용대금명세서 및 현대카드 홈페이지 내 명시,2026-05-08 13:53:00
CCM_B0078,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,적립 관리 기준,2026-05-08 13:53:00
CCM_B0079,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,"카드 보유한 본인 회원, 가족 회원 기준으로 적립됨",2026-05-08 13:53:00
CCM_B0080,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,"M포인트 적립 카드 2종 이상 보유 시 각 카드별 적립 대상 금액에 따라 M포인트 산정되며, 카드 보유한 본인 회원, 가족 회원 기준으로",2026-05-08 13:53:00
CCM_B0081,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,기타 기준,2026-05-08 13:53:00
CCM_B0082,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,부분 입금 및 결제일 이후 연체 금액 입금 시 M포인트 적립,2026-05-08 13:53:00
CCM_B0083,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,"부분 입금 시 입금 공제 순서에 따라 입금 인정되며, 입금 인정된 금액에 한하여 M포인트 적립",2026-05-08 13:53:00
CCM_B0084,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,"혜택 적용된 결제 건을 월 적립 한도 초과 후 취소할 경우, 한도 초과로 혜택이 적용되지 않은 이전 결제 건에 대해 다음 달 15일경 혜택",2026-05-08 13:53:00
CCM_B0085,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,적용(월 적립 한도 이내),2026-05-08 13:53:00
CCM_B0086,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,M포인트 조회,2026-05-08 13:53:00
CCM_B0087,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,홈페이지 > 혜택 > 혜택 안내 > 보유 포인트,2026-05-08 13:53:00
CCM_B0088,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,앱 > 메뉴(좌측 상단) > 혜택 안내 > 보유 포인트,2026-05-08 13:53:00
CCM_B0089,CCM,유의사항,M포인트 적립,혜택 제공 기준,,,,,,,,,,,,,,,,,고객센터 1577-6000,2026-05-08 13:53:00
CCM_B0090,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,발급 기준 : 만 12세 이상으로 현대카드 체크카드 발급에 적합한 고객,2026-05-08 13:53:00
CCM_B0091,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"발급 기준 : 단, 만 12~13세는 법정대리인 동의 필수",2026-05-08 13:53:00
CCM_B0092,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : *제휴 은행은 변경될 수 있음,2026-05-08 13:53:00
CCM_B0093,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 제휴 은행 계좌를 보유한 경우 신청 가능,2026-05-08 13:53:00
CCM_B0094,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 국내전용 신청 가능 제휴 은행,2026-05-08 13:53:00
CCM_B0095,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : KB국민은행,2026-05-08 13:53:00
CCM_B0096,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 신한은행,2026-05-08 13:53:00
CCM_B0097,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : NH농협은행,2026-05-08 13:53:00
CCM_B0098,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 지역 농·축협,2026-05-08 13:53:00
CCM_B0099,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 우리은행,2026-05-08 13:53:00
CCM_B0100,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 하나은행,2026-05-08 13:53:00
CCM_B0101,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : SC제일은행,2026-05-08 13:53:00
CCM_B0102,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 우체국,2026-05-08 13:53:00
CCM_B0103,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : KDB산업은행,2026-05-08 13:53:00
CCM_B0104,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 부산은행,2026-05-08 13:53:00
CCM_B0105,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : iM뱅크,2026-05-08 13:53:00
CCM_B0106,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : IBK기업은행,2026-05-08 13:53:00
CCM_B0107,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 케이뱅크,2026-05-08 13:53:00
CCM_B0108,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 국내외겸용(Visa Platinum) 신청 가능 제휴 은행,2026-05-08 13:53:00
CCM_B0109,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 신한은행,2026-05-08 13:53:00
CCM_B0110,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,신청 가능 은행 : 우리은행,2026-05-08 13:53:00
CCM_B0111,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,이용 안내 : 현대카드 가맹점에서 신용카드와 동일하게 이용 가능,2026-05-08 13:53:00
CCM_B0112,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"이용 안내 : 체크카드는 일 600만원, 월 2,000만원 한도 내 이용 가능",2026-05-08 13:53:00
CCM_B0113,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"이용 안내 : 단, 만 13세 이하는 일 3만원, 월 30만원 한도 내 가능",2026-05-08 13:53:00
CCM_B0114,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,이용 안내 : 결제 금액이 계좌에서 즉시 출금되는 상품으로 계좌 잔액 부족 시 승인 거절될 수 있음,2026-05-08 13:53:00
CCM_B0115,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,이용 안내 : 일시불 결제만 가능하며 할부 이용 불가,2026-05-08 13:53:00
CCM_B0116,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"이용 안내 : 본인 카드만 발급 가능하며, 가족 카드 발급 불가",2026-05-08 13:53:00
CCM_B0117,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"이용 안내 : 동일 카드 중복 발급 불가(현대카드 체크(포인트형), 현대카드 하이브리드(포인트형) 통합 1매만 발급 가능)",2026-05-08 13:53:00
CCM_B0118,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,이용 안내 : 발급 후 결제 계좌 변경 불가(계좌 변경하여 재발급은 가능),2026-05-08 13:53:00
CCM_B0119,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"이용 불가 가맹점 : 실시간 계좌 잔액 확인 불가 가맹점, 예약 취소 수수료 발생 가맹점",2026-05-08 13:53:00
CCM_B0120,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,이용 불가 가맹점 : 실시간 승인 불가 가맹점(이용 전 확인 필수),2026-05-08 13:53:00
CCM_B0121,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"이용 불가 가맹점 : 항공사 기내 판매, 선상 판매 등",2026-05-08 13:53:00
CCM_B0122,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,청구 시기 : 체크카드 이용 시점에 이용 금액이 결제 계좌에서 즉시 인출,2026-05-08 13:53:00
CCM_B0123,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,청구 시기 : 후불교통카드 이용 금액 등 후불 청구되는 금액은 매달 15일 인출,2026-05-08 13:53:00
CCM_B0124,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 체크카드 외 현금 인출 용도로 이용 가능(현금카드 기능),2026-05-08 13:53:00
CCM_B0125,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"현금 인출 가능 : 도난/분실 시 체크카드 기능은 현대카드 고객센터(1577-6200)로, 현금 인출 기능은 해당 은행을 통해 기능 정지 신청 및 신고",2026-05-08 13:53:00
CCM_B0126,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : KB국민은행,2026-05-08 13:53:00
CCM_B0127,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : KB국민은행 창구에서 카드 제시하여 현금카드 등록 후 이용 가능,2026-05-08 13:53:00
CCM_B0128,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 신한은행,2026-05-08 13:53:00
CCM_B0129,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 신한은행 ATM에서 현금카드 등록 후 이용 가능,2026-05-08 13:53:00
CCM_B0130,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"현금 인출 가능 : NH농협은행,",2026-05-08 13:53:00
CCM_B0131,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 지역 농·축협,2026-05-08 13:53:00
CCM_B0132,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : NH농협은행 창구에서 카드 제시하여 현금카드 등록 후 이용 가능,2026-05-08 13:53:00
CCM_B0133,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 현금카드 기능은 NH농협은행 계좌로 발급 받은 카드만 가능(지역 농·축협 불가),2026-05-08 13:53:00
CCM_B0134,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : NH농협은행과 지역 농·축협 구분은 농협 고객센터(1588-2100)로 문의,2026-05-08 13:53:00
CCM_B0135,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"현금 인출 가능 : 우리은행, 하나은행",2026-05-08 13:53:00
CCM_B0136,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 해당 은행 창구에서 카드 제시하여 현금카드 등록 후 이용 가능,2026-05-08 13:53:00
CCM_B0137,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 우체국,2026-05-08 13:53:00
CCM_B0138,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 발급 즉시 이용 가능,2026-05-08 13:53:00
CCM_B0139,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : KDB산업은행,2026-05-08 13:53:00
CCM_B0140,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : KDB산업은행 고객센터(1588-1500)에서 현금카드 등록 후 이용 가능,2026-05-08 13:53:00
CCM_B0141,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"현금 인출 가능 : SC제일은행,",2026-05-08 13:53:00
CCM_B0142,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"현금 인출 가능 : 부산은행, iM뱅크,",2026-05-08 13:53:00
CCM_B0143,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"현금 인출 가능 : IBK기업은행,",2026-05-08 13:53:00
CCM_B0144,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 케이뱅크,2026-05-08 13:53:00
CCM_B0145,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 현금카드 이용 불가,2026-05-08 13:53:00
CCM_B0146,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,현금 인출 가능 : 해당 은행에서 별도의 현금카드 발급 후 이용 가능,2026-05-08 13:53:00
CCM_B0147,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"후불 교통카드이용 안내 : 버스·공항 리무진, 지하철·공항철도 요금, 혼잡통행료를 편리하게 결제",2026-05-08 13:53:00
CCM_B0148,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,후불 교통카드이용 안내 : 후불교통카드 이용 금액은 월 단위로 확정되어 매달 15일 인출,2026-05-08 13:53:00
CCM_B0149,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,후불 교통카드이용 안내 : 연체 시 후불교통카드 이용이 제한될 수 있음,2026-05-08 13:53:00
CCM_B0150,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,후불 교통카드이용 안내 : 후불교통카드 한도는 매달 1일 복원,2026-05-08 13:53:00
CCM_B0151,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"후불 교통카드이용 안내 : 이용 금액은 대중교통 소득공제 요건에 따라 소득공제 가능(단, 통행료 제외)",2026-05-08 13:53:00
CCM_B0152,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"후불 교통카드이용 안내 : 소득공제 대상은 매년 변경될 수 있으며, 자세한 내용은 국세청 홈페이지 참고",2026-05-08 13:53:00
CCM_B0153,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"후불 교통카드이용 안내 : 만 12~17세의 경우, 후불교통기능 추가 시 법정대리인 동의 필수",2026-05-08 13:53:00
CCM_B0154,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"후불 교통카드이용 안내 : 월 5만원 한도 내 이용 가능하며, 전 카드사 기준 1인당 1매만 발급 가능",2026-05-08 13:53:00
CCM_B0155,CCM,유의사항,체크카드 이용 안내,발급 기준 및 이용 시 유의사항,,,,,,,,,,,,,,,,,"후불 교통카드이용 안내 : 후불교통기능은 신청 고객에 한하여 부여되며, 심사 결과에 따라 일부 고객의 경우 카드 발급이 거절될 수 있음",2026-05-08 13:53:00
