card_id,company,card_name,card_type,image_url,link_url
00218,국민,TBX 카드,신용,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/00218_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=00218
00230,국민,EV 카드,신용,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/00230_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=00230
00235,국민,KB국민 에버온 EV 카드,신용,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/00235_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=00235
00236,국민,볼트업 KB EV 카드,신용,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/00236_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=00236
01142,국민,The CJ KB국민카드,신용,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/01142_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=01142
01570,국민,쏘영 체크카드,체크,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/01570_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=01570
01574,국민,샘 쏘영 체크카드,체크,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/01574_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=01574
01664,국민,KB국민카드 노리 체크카드,체크,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/01664_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=01664
01690,국민,직장인보너스체크카드,체크,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/01690_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=01690
01914,국민,첵첵 체크카드,체크,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/01914_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=01914
01998,국민,가온 올포인트 체크카드,체크,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/01998_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=01998
02076,국민,STARTLUCK 카드,신용,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/02076_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=02076
02171,국민,KB국민 웅진씽크빅 카드,신용,https://img1.kbcard.com/ST/img/cxc/kbcard/upload/img/product/02171_img.png,https://card.kbcard.com/CRD/DVIEW/HCAMCXPRICAC0076?mainCC=a&cooperationcode=02171
